"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,137458200000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,137602800000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,133086300000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,117456300000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,138019300000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,137773500000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,136990900000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,137865400000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,142192000000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,142982500000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,143238700000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,143207200000,,
"FRA","France","103","GDP: Government consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,143541100000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,138030500000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,138506600000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,125370000000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,107543000000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,133009100000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,136414800000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,137687600000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,140723500000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,140674400000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,140477800000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,141240100000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,141885600000,,
"FRA","France","104","GDP: Gross fixed capital formation, constant prices","202301","January 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,144284200000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,187881600000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,186224800000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,173720900000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,129701400000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,158607600000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,164217100000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,163807500000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,168104400000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,171476500000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,176712100000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,180206300000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,181896100000,,
"FRA","France","105","GDP: Exports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,185516500000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,199569500000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,197249500000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,186449000000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,150780100000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,177769600000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,178545300000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,181158300000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,184965600000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,186613100000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,195087400000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,197808900000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,200988600000,,
"FRA","France","106","GDP: Imports of goods and services, constant prices","202301","January 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,207986700000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,811413430000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,813531820000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,801957170000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,725922540000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,791289650000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,796207290000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,784518580000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,799649150000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,805928290000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,805701380000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,812131860000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,812964030000,,
"DEU","Germany","101","GDP: Total, constant prices","202301","January 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,816217080000,,
"DEU","Germany","102","GDP: Private consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,429435400000,,
"DEU","Germany","102","GDP: Private consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,431118510000,,
"DEU","Germany","102","GDP: Private consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,422983440000,,
"DEU","Germany","102","GDP: Private consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,375495500000,,
"DEU","Germany","102","GDP: Private consumption expenditure, constant prices","202301","January 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,414968600000,,
